region,final_energy,technology,supply_MWh
CBD,열,열,1758805.4794320008
CND,열,열,37719.05817600043
DJN,열,열,268188.75573119987
GBD,열,열,1242771.5547359989
GND,열,열,992632.1077440006
GWJ,열,열,1184275.7259552
ICN,열,열,1487712.7886399997
