선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
BSN_GND,BSN_EL,GND_EL,-88.68367395465837,5000.0,1.7736734790931674
BSN_USN,BSN_EL,USN_EL,187.8151856944309,5000.0,3.756303713888618
DGU_GBD,DGU_EL,GBD_EL,-1747.7636580810863,5000.0,34.955273161621726
DGU_GND,DGU_EL,GND_EL,-1841.9747813215,5000.0,36.83949562642999
ICN_SEL,ICN_EL,SEL_EL,3421.8786881339806,5000.0,68.43757376267962
GWJ_JND,GWJ_EL,JND_EL,-2158.846826706774,5000.0,43.176936534135486
GWJ_JBD,GWJ_EL,JBD_EL,-208.87448014331864,5000.0,4.177489602866373
DJN_SJN,DJN_EL,SJN_EL,-370.9103504257565,5000.0,7.418207008515131
GGD_SEL,GGD_EL,SEL_EL,3295.12326610598,5000.0,65.9024653221196
GGD_ICN,GGD_EL,ICN_EL,-126.75542202800065,5000.0,2.535108440560013
GGD_GWD,GGD_EL,GWD_EL,-4956.411112093476,5000.0,99.12822224186951
CBD_GGD,CBD_EL,GGD_EL,4009.8915582078325,5000.0,80.19783116415665
CBD_GWD,CBD_EL,GWD_EL,-946.5195538856422,5000.0,18.930391077712844
CBD_GBD,CBD_EL,GBD_EL,-4091.287557238356,5000.0,81.82575114476712
CBD_CND,CBD_EL,CND_EL,-959.4986433715344,5000.0,19.189972867430686
CBD_DJN,CBD_EL,DJN_EL,392.7714202750047,5000.0,7.855428405500094
CBD_SJN,CBD_EL,SJN_EL,21.86106984924802,5000.0,0.43722139698496043
CND_GGD,CND_EL,GGD_EL,4969.390201579369,5000.0,99.38780403158738
CND_JBD,CND_EL,JBD_EL,-1616.2700297790595,5000.0,32.325400595581186
CND_SJN,CND_EL,SJN_EL,981.3597132207824,5000.0,19.62719426441565
CND_DJN,CND_EL,DJN_EL,1352.270063646539,5000.0,27.045401272930782
JBD_JND,JBD_EL,JND_EL,-1949.9723465634554,5000.0,38.99944693126911
GBD_GWD,GBD_EL,GWD_EL,3144.7680033527135,5000.0,62.89536006705427
GBD_GND,GBD_EL,GND_EL,-94.2111232404138,5000.0,1.884222464808276
GBD_USN,GBD_EL,USN_EL,182.2877364086755,5000.0,3.64575472817351
GND_JBD,GND_EL,JBD_EL,1609.7300073281754,5000.0,32.19460014656351
GND_JND,GND_EL,JND_EL,-340.24233923527987,5000.0,6.804846784705597
GND_USN,GND_EL,USN_EL,276.49885964908935,5000.0,5.529977192981788
JJD_JND,JJD_EL,JND_EL,-593.5519314823648,2000.0,29.677596574118244
