선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1713.4981091962081,10000.0,17.134981091962082
GWD_GGD2,GWD_EL,GGD_EL,1713.4981091962081,10000.0,17.134981091962082
GWD_GGD3,GWD_EL,GGD_EL,1713.4981091962081,10000.0,17.134981091962082
GWD_GBD1,GWD_EL,GBD_EL,-943.5994491974525,10000.0,9.435994491974526
GWD_GBD2,GWD_EL,GBD_EL,-943.5994491974525,10000.0,9.435994491974526
GWD_GBD3,GWD_EL,GBD_EL,-943.5994491974525,10000.0,9.435994491974526
GWD_CBD1,GWD_EL,CBD_EL,3.071624582199595,10000.0,0.030716245821995954
GWD_CBD2,GWD_EL,CBD_EL,3.0716245821995902,10000.0,0.0307162458219959
GGD_SEL1,GGD_EL,SEL_EL,3746.735005569507,10000.0,37.46735005569507
GGD_SEL2,GGD_EL,SEL_EL,3746.735005569507,10000.0,37.46735005569507
GGD_ICN,GGD_EL,ICN_EL,989.5416843034134,10000.0,9.895416843034134
GGD_ICN1,GGD_EL,ICN_EL,989.5416843034134,10000.0,9.895416843034134
GGD_ICN2,GGD_EL,ICN_EL,989.5416843034134,10000.0,9.895416843034134
GGD_CND1,GGD_EL,CND_EL,-2618.8183672086243,10000.0,26.18818367208624
GGD_CND2,GGD_EL,CND_EL,-2618.818367208624,10000.0,26.18818367208624
GGD_CND3,GGD_EL,CND_EL,-2618.818367208624,10000.0,26.18818367208624
GGD_CBD1,GGD_EL,CBD_EL,-2820.459744396801,10000.0,28.20459744396801
GGD_CBD2,GGD_EL,CBD_EL,-2820.459744396801,10000.0,28.20459744396801
GGD_CBD3,GGD_EL,CBD_EL,-2820.459744396801,10000.0,28.20459744396801
GND_GBD1,GND_EL,GBD_EL,-145.58888830808056,10000.0,1.4558888830808054
GND_GBD2,GND_EL,GBD_EL,-145.58888830808056,10000.0,1.4558888830808054
GND_GBD3,GND_EL,GBD_EL,-145.58888830808056,10000.0,1.4558888830808054
GND_DGU1,GND_EL,DGU_EL,913.1236061990894,10000.0,9.131236061990894
GND_DGU2,GND_EL,DGU_EL,913.1236061990894,10000.0,9.131236061990894
GND_BSN1,GND_EL,BSN_EL,-1176.1968555454694,10000.0,11.761968555454693
GND_BSN2,GND_EL,BSN_EL,-1176.1968555454694,10000.0,11.761968555454693
GND_BSN3,GND_EL,BSN_EL,-1176.1968555454694,10000.0,11.761968555454693
GND_USN1,GND_EL,USN_EL,-466.996543309929,10000.0,4.66996543309929
