선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
BSN_GND,BSN_EL,GND_EL,623.6130686557178,5000.0,12.472261373114355
BSN_USN,BSN_EL,USN_EL,-749.2397138197578,5000.0,14.984794276395155
DGU_GBD,DGU_EL,GBD_EL,-1650.214780030555,5000.0,33.0042956006111
DGU_GND,DGU_EL,GND_EL,-909.6691521811339,5000.0,18.193383043622678
ICN_SEL,ICN_EL,SEL_EL,-282.8031682278185,5000.0,5.65606336455637
GWJ_JND,GWJ_EL,JND_EL,-2242.256334850864,5000.0,44.84512669701728
GWJ_JBD,GWJ_EL,JBD_EL,720.980706669993,5000.0,14.419614133399861
DJN_SJN,DJN_EL,SJN_EL,-190.09800752199246,5000.0,3.801960150439849
GGD_SEL,GGD_EL,SEL_EL,298.2281969436832,5000.0,5.964563938873664
GGD_ICN,GGD_EL,ICN_EL,581.0313651715014,5000.0,11.620627303430028
GGD_GWD,GGD_EL,GWD_EL,-2098.4582945321977,5000.0,41.96916589064396
CBD_GGD,CBD_EL,GGD_EL,981.0998066986608,5000.0,19.621996133973216
CBD_GWD,CBD_EL,GWD_EL,-1117.358487833537,5000.0,22.34716975667074
CBD_GBD,CBD_EL,GBD_EL,-4925.586455218581,5000.0,98.51172910437162
CBD_CND,CBD_EL,CND_EL,2739.121159820923,5000.0,54.78242319641846
CBD_DJN,CBD_EL,DJN_EL,1662.0374412321753,5000.0,33.240748824643504
CBD_SJN,CBD_EL,SJN_EL,1471.9394337101828,5000.0,29.438788674203657
CND_GGD,CND_EL,GGD_EL,-1758.021353122262,5000.0,35.160427062445244
CND_JBD,CND_EL,JBD_EL,-4794.221231857603,5000.0,95.88442463715205
CND_SJN,CND_EL,SJN_EL,-1267.18172611074,5000.0,25.343634522214803
CND_DJN,CND_EL,DJN_EL,-1077.0837185887476,5000.0,21.541674371774953
JBD_JND,JBD_EL,JND_EL,-2963.237041520857,5000.0,59.26474083041714
GBD_GWD,GBD_EL,GWD_EL,3808.2279673850458,5000.0,76.16455934770092
GBD_GND,GBD_EL,GND_EL,740.5456278494211,5000.0,14.81091255698842
GBD_USN,GBD_EL,USN_EL,-632.3071546260545,5000.0,12.64614309252109
GND_JBD,GND_EL,JBD_EL,2129.9407553324795,5000.0,42.59881510664959
GND_JND,GND_EL,JND_EL,-833.2962861883773,5000.0,16.665925723767547
GND_USN,GND_EL,USN_EL,-1372.8527824754756,5000.0,27.45705564950951
JJD_JND,JJD_EL,JND_EL,47.75677915308654,2000.0,2.3878389576543273
