선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1101.9816919668183,10000.0,11.019816919668182
GWD_GGD2,GWD_EL,GGD_EL,1101.9816919668183,10000.0,11.019816919668182
GWD_GGD3,GWD_EL,GGD_EL,1101.9816919668183,10000.0,11.019816919668182
GWD_GBD1,GWD_EL,GBD_EL,-513.2162478763796,10000.0,5.132162478763796
GWD_GBD2,GWD_EL,GBD_EL,-513.2162478763796,10000.0,5.132162478763796
GWD_GBD3,GWD_EL,GBD_EL,-513.2162478763796,10000.0,5.132162478763796
GWD_CBD1,GWD_EL,CBD_EL,363.5317729238174,10000.0,3.6353177292381744
GWD_CBD2,GWD_EL,CBD_EL,363.5317729238174,10000.0,3.6353177292381744
GGD_SEL1,GGD_EL,SEL_EL,641.2884762467,10000.0,6.412884762467
GGD_SEL2,GGD_EL,SEL_EL,641.2884762467002,10000.0,6.412884762467002
GGD_ICN,GGD_EL,ICN_EL,535.123695477027,10000.0,5.35123695477027
GGD_ICN1,GGD_EL,ICN_EL,535.123695477027,10000.0,5.35123695477027
GGD_ICN2,GGD_EL,ICN_EL,535.123695477027,10000.0,5.35123695477027
GGD_CND1,GGD_EL,CND_EL,-1626.8463213971713,10000.0,16.268463213971714
GGD_CND2,GGD_EL,CND_EL,-1626.8463213971713,10000.0,16.268463213971714
GGD_CND3,GGD_EL,CND_EL,-1626.8463213971713,10000.0,16.268463213971714
GGD_CBD1,GGD_EL,CBD_EL,-1223.9575238856553,10000.0,12.239575238856553
GGD_CBD2,GGD_EL,CBD_EL,-1223.9575238856553,10000.0,12.239575238856553
GGD_CBD3,GGD_EL,CBD_EL,-1223.9575238856553,10000.0,12.239575238856553
GND_GBD1,GND_EL,GBD_EL,-217.27428417430508,10000.0,2.1727428417430508
GND_GBD2,GND_EL,GBD_EL,-217.27428417430508,10000.0,2.1727428417430508
GND_GBD3,GND_EL,GBD_EL,-217.27428417430508,10000.0,2.1727428417430508
GND_DGU1,GND_EL,DGU_EL,46.63895530921041,10000.0,0.4663895530921041
GND_DGU2,GND_EL,DGU_EL,46.63895530921041,10000.0,0.4663895530921041
GND_BSN1,GND_EL,BSN_EL,53.03192201035179,10000.0,0.5303192201035178
GND_BSN2,GND_EL,BSN_EL,53.03192201035179,10000.0,0.5303192201035178
GND_BSN3,GND_EL,BSN_EL,53.03192201035179,10000.0,0.5303192201035178
GND_USN1,GND_EL,USN_EL,41.448513603113724,10000.0,0.41448513603113724
GND_USN2,GND_EL,USN_EL,41.448513603113724,10000.0,0.41448513603113724
GND_USN3,GND_EL,USN_EL,41.448513603113724,10000.0,0.41448513603113724
GND_JND1,GND_EL,JND_EL,-194.36933782144644,10000.0,1.9436933782144643
GND_JND2,GND_EL,JND_EL,-194.36933782144644,10000.0,1.9436933782144643
GND_JBD2,GND_EL,JBD_EL,436.8654448292931,10000.0,4.368654448292931
GBD_DGU1,GBD_EL,DGU_EL,396.2527965753656,10000.0,3.962527965753656
GBD_DGU2,GBD_EL,DGU_EL,396.2527965753656,10000.0,3.962527965753656
GBD_BSN3,GBD_EL,BSN_EL,400.034075490602,10000.0,4.00034075490602
GBD_USN1,GBD_EL,USN_EL,259.37867220024333,10000.0,2.593786722002433
GBD_USN2,GBD_EL,USN_EL,259.37867220024333,10000.0,2.593786722002433
GBD_USN3,GBD_EL,USN_EL,259.37867220024333,10000.0,2.593786722002433
GBD_CBD1,GBD_EL,CBD_EL,1304.0964766851755,10000.0,13.040964766851754
GBD_CBD2,GBD_EL,CBD_EL,1304.0964766851755,10000.0,13.040964766851754
GWJ_JND1,GWJ_EL,JND_EL,-846.7606428365419,10000.0,8.46760642836542
GWJ_JND2,GWJ_EL,JND_EL,-846.7606428365419,10000.0,8.46760642836542
GWJ_JBD1,GWJ_EL,JBD_EL,546.7360777243472,10000.0,5.467360777243472
GWJ_JBD2,GWJ_EL,JBD_EL,546.7360777243472,10000.0,5.467360777243472
DJN_SJN1,DJN_EL,SJN_EL,-69.22001408241117,10000.0,0.6922001408241116
DJN_SJN2,DJN_EL,SJN_EL,-69.22001408241117,10000.0,0.6922001408241116
DJN_CND1,DJN_EL,CND_EL,-218.75113104784532,10000.0,2.1875113104784534
DJN_CND2,DJN_EL,CND_EL,-218.75113104784532,10000.0,2.1875113104784534
DJN_CBD1,DJN_EL,CBD_EL,54.53730400351299,10000.0,0.54537304003513
DJN_CBD2,DJN_EL,CBD_EL,54.53730400351299,10000.0,0.54537304003513
