선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GND_USN2,GND_EL,USN_EL,1.6942173883549199,1380.0,0.12276937596774783
GND_USN3,GND_EL,USN_EL,1.6942173883549199,4590.0,0.03691105421252549
GND_JND1,GND_EL,JND_EL,-1.0484237466110031,616.0,0.17019866016412388
GND_JND2,GND_EL,JND_EL,-1.0484237466110031,1380.0,0.0759727352616669
GND_JBD2,GND_EL,JBD_EL,1.1706294459847633,1380.0,0.08482822072353356
GBD_DGU1,GBD_EL,DGU_EL,-1.7014293807664627,5852.0,0.029074322979604626
GBD_DGU2,GBD_EL,DGU_EL,-1.7014293807664627,6210.0,0.027398218691891504
GBD_BSN3,GBD_EL,BSN_EL,-1.552836418701052,4590.0,0.03383085879522989
GBD_USN1,GBD_EL,USN_EL,-0.9522654521815583,154.0,0.6183541897282846
GBD_USN2,GBD_EL,USN_EL,-0.9522654521815583,6210.0,0.015334387313712696
GBD_USN3,GBD_EL,USN_EL,-0.9522654521815583,4590.0,0.020746524012670114
GBD_CBD1,GBD_EL,CBD_EL,3.2011025679836247,1540.0,0.20786380311581978
GBD_CBD2,GBD_EL,CBD_EL,3.2011025679836247,4140.0,0.07732131806723731
GWJ_JND1,GWJ_EL,JND_EL,4.348710912496455,5544.0,0.07843995152410634
GWJ_JND2,GWJ_EL,JND_EL,4.348710912496455,4140.0,0.10504132638880326
GWJ_JBD1,GWJ_EL,JBD_EL,5.314821999765422,1232.0,0.4313978895913491
GWJ_JBD2,GWJ_EL,JBD_EL,5.314821999765419,2760.0,0.1925660144842543
DJN_SJN1,DJN_EL,SJN_EL,0.4769603582498479,924.0,0.05161908639067618
DJN_SJN2,DJN_EL,SJN_EL,0.4769603582498479,345.0,0.13824937920285446
DJN_CND1,DJN_EL,CND_EL,-0.1877380068016783,308.0,0.06095389831223321
DJN_CND2,DJN_EL,CND_EL,-0.18773800680167824,2070.0,0.009069468927617307
DJN_CBD1,DJN_EL,CBD_EL,-0.40030424753796395,1078.0,0.037133974725228565
DJN_CBD2,DJN_EL,CBD_EL,-0.40030424753796395,3795.0,0.010548201516151883
BSN_USN1,BSN_EL,USN_EL,0.17767979301721856,906.0,0.019611456182915956
BSN_USN2,BSN_EL,USN_EL,0.17767979301721848,4830.0,0.0036786706628823703
BSN_USN3,BSN_EL,USN_EL,0.17767979301721856,6120.0,0.002903264591784617
SJN_CND1,SJN_EL,CND_EL,-0.41039298766431587,1078.0,0.038069850432682364
SJN_CND3,SJN_EL,CND_EL,-0.41039298766431587,4590.0,0.008941023696390323
SJN_CBD1,SJN_EL,CBD_EL,-0.6023837406008857,308.0,0.19557913655872916
SJN_CBD2,SJN_EL,CBD_EL,-0.6023837406008857,345.0,0.17460398278286543
SJN_CBD3,SJN_EL,CBD_EL,-0.6023837406008857,4590.0,0.013123828771261127
JND_JBD1,JND_EL,JBD_EL,2.4605440555778073,2464.0,0.09985974251533308
JND_JBD2,JND_EL,JBD_EL,2.4605440555778073,7590.0,0.03241823525135451
JND_JJD1,JND_EL,JJD_EL,1.3985410598924186,1320.0,0.10595008029488019
JND_JJD2,JND_EL,JJD_EL,1.3985410598924186,750.0,0.18647214131898915
JBD_CND1,JBD_EL,CND_EL,4.871417412565303,1694.0,0.2875689145552127
JBD_CND2,JBD_EL,CND_EL,4.871417412565303,4140.0,0.11766708726003149
JBD_CBD2,JBD_EL,CBD_EL,4.756102756423827,3105.0,0.15317561212315062
CND_CBD1,CND_EL,CBD_EL,-0.13759294329393737,1694.0,0.008122369733998663
CND_CBD2,CND_EL,CBD_EL,-0.13759294329393737,6555.0,0.0020990532920509134
CND_CBD3,CND_EL,CBD_EL,-0.13759294329393737,7650.0,0.001798600565933822
