선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1299.8621999617653,10000.0,12.998621999617654
GWD_GGD2,GWD_EL,GGD_EL,1299.8621999617653,10000.0,12.998621999617654
GWD_GGD3,GWD_EL,GGD_EL,1299.8621999617653,10000.0,12.998621999617654
GWD_GBD1,GWD_EL,GBD_EL,-1014.9688596854844,10000.0,10.149688596854844
GWD_GBD2,GWD_EL,GBD_EL,-1014.9688596854844,10000.0,10.149688596854844
GWD_GBD3,GWD_EL,GBD_EL,-1014.9688596854844,10000.0,10.149688596854844
GWD_CBD1,GWD_EL,CBD_EL,285.72104446180157,10000.0,2.8572104446180155
GWD_CBD2,GWD_EL,CBD_EL,285.72104446180157,10000.0,2.8572104446180155
GGD_SEL1,GGD_EL,SEL_EL,3342.6604507372595,10000.0,33.426604507372595
GGD_SEL2,GGD_EL,SEL_EL,3342.6604507372595,10000.0,33.426604507372595
GGD_ICN,GGD_EL,ICN_EL,472.9143427210605,10000.0,4.729143427210605
GGD_ICN1,GGD_EL,ICN_EL,472.91434272106073,10000.0,4.729143427210607
GGD_ICN2,GGD_EL,ICN_EL,472.9143427210605,10000.0,4.729143427210605
GGD_CND1,GGD_EL,CND_EL,-2366.1587589721157,10000.0,23.661587589721155
GGD_CND2,GGD_EL,CND_EL,-2366.158758972115,10000.0,23.661587589721147
GGD_CND3,GGD_EL,CND_EL,-2366.158758972115,10000.0,23.661587589721147
GGD_CBD1,GGD_EL,CBD_EL,-1677.2118616294465,10000.0,16.772118616294467
GGD_CBD2,GGD_EL,CBD_EL,-1677.2118616294465,10000.0,16.772118616294467
GGD_CBD3,GGD_EL,CBD_EL,-1677.2118616294465,10000.0,16.772118616294467
GND_GBD1,GND_EL,GBD_EL,-63.97101557838568,10000.0,0.6397101557838568
GND_GBD2,GND_EL,GBD_EL,-63.97101557838568,10000.0,0.6397101557838568
GND_GBD3,GND_EL,GBD_EL,-63.97101557838568,10000.0,0.6397101557838568
GND_DGU1,GND_EL,DGU_EL,880.7480329744741,10000.0,8.80748032974474
