선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1923.6868465686928,10000.0,19.236868465686925
GWD_GGD2,GWD_EL,GGD_EL,1923.6868465686928,10000.0,19.236868465686925
GWD_GGD3,GWD_EL,GGD_EL,1923.6868465686928,10000.0,19.236868465686925
GWD_GBD1,GWD_EL,GBD_EL,-1385.1108744935736,10000.0,13.851108744935736
GWD_GBD2,GWD_EL,GBD_EL,-1385.1108744935736,10000.0,13.851108744935736
GWD_GBD3,GWD_EL,GBD_EL,-1385.1108744935736,10000.0,13.851108744935736
GWD_CBD1,GWD_EL,CBD_EL,626.5947361272777,10000.0,6.265947361272777
GWD_CBD2,GWD_EL,CBD_EL,626.5947361272777,10000.0,6.265947361272777
GGD_SEL1,GGD_EL,SEL_EL,3607.9710803959797,10000.0,36.0797108039598
GGD_SEL2,GGD_EL,SEL_EL,3607.9710803959797,10000.0,36.0797108039598
GGD_ICN,GGD_EL,ICN_EL,1590.9669493995023,10000.0,15.909669493995022
GGD_ICN1,GGD_EL,ICN_EL,1590.9669493995023,10000.0,15.909669493995022
GGD_ICN2,GGD_EL,ICN_EL,1590.9669493995023,10000.0,15.909669493995022
GGD_CND1,GGD_EL,CND_EL,-2036.7821515626579,10000.0,20.367821515626577
GGD_CND2,GGD_EL,CND_EL,-2036.7821515626574,10000.0,20.367821515626574
GGD_CND3,GGD_EL,CND_EL,-2036.7821515626574,10000.0,20.367821515626574
GGD_CBD1,GGD_EL,CBD_EL,-2149.682573094211,10000.0,21.49682573094211
GGD_CBD2,GGD_EL,CBD_EL,-2149.682573094211,10000.0,21.49682573094211
GGD_CBD3,GGD_EL,CBD_EL,-2149.682573094211,10000.0,21.49682573094211
GND_GBD1,GND_EL,GBD_EL,-67.2987639499489,10000.0,0.6729876394994891
GND_GBD2,GND_EL,GBD_EL,-67.2987639499489,10000.0,0.6729876394994891
GND_GBD3,GND_EL,GBD_EL,-67.2987639499489,10000.0,0.6729876394994891
GND_DGU1,GND_EL,DGU_EL,947.2187033315167,10000.0,9.472187033315167
GND_DGU2,GND_EL,DGU_EL,947.2187033315167,10000.0,9.472187033315167
GND_BSN1,GND_EL,BSN_EL,-243.67452670962766,10000.0,2.4367452670962764
GND_BSN2,GND_EL,BSN_EL,-243.67452670962766,10000.0,2.4367452670962764
GND_BSN3,GND_EL,BSN_EL,-243.67452670962766,10000.0,2.4367452670962764
GND_USN1,GND_EL,USN_EL,-90.13262842009814,10000.0,0.9013262842009814
GND_USN2,GND_EL,USN_EL,-90.13262842009814,10000.0,0.9013262842009814
GND_USN3,GND_EL,USN_EL,-90.13262842009814,10000.0,0.9013262842009814
GND_JND1,GND_EL,JND_EL,-1158.200999714402,10000.0,11.58200999714402
GND_JND2,GND_EL,JND_EL,-1158.200999714402,10000.0,11.58200999714402
GND_JBD2,GND_EL,JBD_EL,264.9718369387793,10000.0,2.649718369387793
GBD_DGU1,GBD_EL,DGU_EL,788.6616071652018,10000.0,7.886616071652018
GBD_DGU2,GBD_EL,DGU_EL,788.6616071652018,10000.0,7.886616071652018
GBD_BSN3,GBD_EL,BSN_EL,-136.1937168846746,10000.0,1.3619371688467459
GBD_USN1,GBD_EL,USN_EL,0.33402751586595636,10000.0,0.0033402751586595635
GBD_USN2,GBD_EL,USN_EL,0.33402751586595636,10000.0,0.0033402751586595635
GBD_USN3,GBD_EL,USN_EL,0.33402751586595636,10000.0,0.0033402751586595635
GBD_CBD1,GBD_EL,CBD_EL,3033.6372730223093,10000.0,30.336372730223093
GBD_CBD2,GBD_EL,CBD_EL,3033.6372730223093,10000.0,30.336372730223093
GWJ_JND1,GWJ_EL,JND_EL,-2275.6581972006716,10000.0,22.756581972006714
GWJ_JND2,GWJ_EL,JND_EL,-2275.6581972006716,10000.0,22.756581972006714
GWJ_JBD1,GWJ_EL,JBD_EL,1295.7196469885735,10000.0,12.957196469885734
GWJ_JBD2,GWJ_EL,JBD_EL,1295.7196469885735,10000.0,12.957196469885734
DJN_SJN1,DJN_EL,SJN_EL,-583.4010395182034,10000.0,5.834010395182034
DJN_SJN2,DJN_EL,SJN_EL,-583.4010395182034,10000.0,5.834010395182034
DJN_CND1,DJN_EL,CND_EL,17.79464431989042,10000.0,0.17794644319890418
DJN_CND2,DJN_EL,CND_EL,17.79464431989042,10000.0,0.17794644319890418
DJN_CBD1,DJN_EL,CBD_EL,-482.2615573298686,10000.0,4.822615573298686
DJN_CBD2,DJN_EL,CBD_EL,-482.2615573298686,10000.0,4.822615573298686
BSN_USN1,BSN_EL,USN_EL,247.1534714143551,10000.0,2.471534714143551
BSN_USN2,BSN_EL,USN_EL,247.1534714143551,10000.0,2.471534714143551
BSN_USN3,BSN_EL,USN_EL,247.1534714143551,10000.0,2.471534714143551
SJN_CND1,SJN_EL,CND_EL,226.145054790856,10000.0,2.2614505479085603
SJN_CND3,SJN_EL,CND_EL,226.145054790856,10000.0,2.2614505479085603
SJN_CBD1,SJN_EL,CBD_EL,-350.20326878150286,10000.0,3.5020326878150287
SJN_CBD2,SJN_EL,CBD_EL,-350.20326878150286,10000.0,3.5020326878150287
SJN_CBD3,SJN_EL,CBD_EL,-350.20326878150286,10000.0,3.5020326878150287
JND_JBD1,JND_EL,JBD_EL,1689.9494714173172,10000.0,16.899494714173173
JND_JBD2,JND_EL,JBD_EL,1689.9494714173172,10000.0,16.899494714173173
JND_JJD1,JND_EL,JJD_EL,-1386.1679826704844,10000.0,13.861679826704846
JND_JJD2,JND_EL,JJD_EL,-1386.1679826704844,10000.0,13.861679826704846
JBD_CND1,JBD_EL,CND_EL,2891.3241329336333,10000.0,28.91324132933633
JBD_CND2,JBD_EL,CND_EL,2891.3241329336333,10000.0,28.91324132933633
JBD_CBD2,JBD_EL,CBD_EL,2597.124224866898,10000.0,25.97124224866898
CND_CBD1,CND_EL,CBD_EL,-351.0380434039894,10000.0,3.510380434039894
CND_CBD2,CND_EL,CBD_EL,-351.0380434039894,10000.0,3.510380434039894
CND_CBD3,CND_EL,CBD_EL,-351.0380434039894,10000.0,3.510380434039894
