선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,2044.1355624920106,10000.0,20.441355624920106
GWD_GGD2,GWD_EL,GGD_EL,2044.1355624920106,10000.0,20.441355624920106
GWD_GGD3,GWD_EL,GGD_EL,2044.1355624920106,10000.0,20.441355624920106
GWD_GBD1,GWD_EL,GBD_EL,-446.60625733683037,10000.0,4.466062573368303
GWD_GBD2,GWD_EL,GBD_EL,-446.60625733683037,10000.0,4.466062573368303
GWD_GBD3,GWD_EL,GBD_EL,-446.60625733683037,10000.0,4.466062573368303
GWD_CBD1,GWD_EL,CBD_EL,821.8465927770023,10000.0,8.218465927770023
GWD_CBD2,GWD_EL,CBD_EL,821.8465927770023,10000.0,8.218465927770023
GGD_SEL1,GGD_EL,SEL_EL,3707.772570856738,10000.0,37.077725708567385
GGD_SEL2,GGD_EL,SEL_EL,3707.772570856738,10000.0,37.077725708567385
GGD_ICN,GGD_EL,ICN_EL,670.948742086983,10000.0,6.709487420869829
GGD_ICN1,GGD_EL,ICN_EL,670.948742086983,10000.0,6.709487420869829
GGD_ICN2,GGD_EL,ICN_EL,670.948742086983,10000.0,6.709487420869829
GGD_CND1,GGD_EL,CND_EL,-2967.918405537098,10000.0,29.67918405537098
GGD_CND2,GGD_EL,CND_EL,-2967.918405537098,10000.0,29.67918405537098
GGD_CND3,GGD_EL,CND_EL,-2967.918405537098,10000.0,29.67918405537098
GGD_CBD1,GGD_EL,CBD_EL,-2029.7148799721508,10000.0,20.29714879972151
GGD_CBD2,GGD_EL,CBD_EL,-2029.7148799721508,10000.0,20.29714879972151
GGD_CBD3,GGD_EL,CBD_EL,-2029.7148799721508,10000.0,20.29714879972151
GND_GBD1,GND_EL,GBD_EL,-216.61686575702143,10000.0,2.166168657570214
GND_GBD2,GND_EL,GBD_EL,-216.61686575702143,10000.0,2.166168657570214
GND_GBD3,GND_EL,GBD_EL,-216.61686575702143,10000.0,2.166168657570214
GND_DGU1,GND_EL,DGU_EL,923.532472040378,10000.0,9.23532472040378
GND_DGU2,GND_EL,DGU_EL,923.532472040378,10000.0,9.23532472040378
GND_BSN1,GND_EL,BSN_EL,3.098797116175138,10000.0,0.030987971161751383
GND_BSN2,GND_EL,BSN_EL,3.098797116175138,10000.0,0.030987971161751383
GND_BSN3,GND_EL,BSN_EL,3.098797116175138,10000.0,0.030987971161751383
GND_USN1,GND_EL,USN_EL,16.777136539881887,10000.0,0.16777136539881887
GND_USN2,GND_EL,USN_EL,16.777136539881887,10000.0,0.16777136539881887
GND_USN3,GND_EL,USN_EL,16.777136539881887,10000.0,0.16777136539881887
GND_JND1,GND_EL,JND_EL,112.57390787430988,10000.0,1.1257390787430988
GND_JND2,GND_EL,JND_EL,112.57390787430988,10000.0,1.1257390787430988
GND_JBD2,GND_EL,JBD_EL,848.734328868842,10000.0,8.48734328868842
GBD_DGU1,GBD_EL,DGU_EL,1021.1871165806406,10000.0,10.211871165806405
GBD_DGU2,GBD_EL,DGU_EL,1021.1871165806406,10000.0,10.211871165806405
GBD_BSN3,GBD_EL,BSN_EL,349.0510076296267,10000.0,3.4905100762962675
