snapshot,BSN_ESS,BSN_H2_Storage,BSN_H_Storage,CBD_ESS,CBD_H2_Storage,CBD_H_Storage,CND_ESS,CND_H2_Storage,CND_H_Storage,DGU_ESS,DGU_H2_Storage,DGU_H_Storage,DJN_ESS,DJN_H2_Storage,DJN_H_Storage,GBD_ESS,GBD_H2_Storage,GBD_H_Storage,GBD_Pumped ,GGD_ESS,GGD_H2_Storage,GGD_H_Storage,GGD_Pumped ,GND_ESS,GND_H2_Storage,GND_H_Storage,GND_Pumped ,GWD_ESS,GWD_H2_Storage,GWD_H_Storage,GWD_Pumped ,GWJ_ESS,GWJ_H2_Storage,GWJ_H_Storage,ICN_ESS,ICN_H2_Storage,ICN_H_Storage,JBD_ESS,JBD_H2_Storage,JBD_H_Storage,JBD_Pumped ,JJD_ESS,JJD_H2_Storage,JJD_H_Storage,JND_ESS,JND_H2_Storage,JND_H_Storage,SEL_ESS,SEL_H2_Storage,SEL_H_Storage,SJN_ESS,SJN_H2_Storage,SJN_H_Storage,USN_ESS,USN_H2_Storage,USN_H_Storage
2024-01-01 00:00:00,-40.0,42.80821918,-71.91780799999992,17978.971918587707,23.97260274,0.0,0.0,-41.41084473711476,0.0,-18761.149646637103,35.38812785,0.0,0.0,20.54794521,0.0,0.0,33.10502283,0.0,0.0,0.0,27.630437583136313,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-4000.0,11.857234919319012,0.0,-4000.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,3960.0,7.420091324,-52.283105000000006,3960.0,27.39726027,0.0,0.0,62.78538813,-96.23176273066322,-4000.0,-6.341958396969697,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 01:00:00,-40.0,42.80821918,141.68527354079984,0.0,-58.799705650491546,0.0,-23520.035109820292,34.24657534,0.0,18573.53815017073,35.38812785,0.0,0.0,20.54794521,0.0,0.0,33.10502283,0.0,0.0,0.0,108.4474886,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,-304.90867579999997,0.0,0.0,-71.1555384709427,-5.022831099999962,0.0,0.0,7.420091324,-52.283105000000006,0.0,27.39726027,0.0,0.0,62.78538813,-305.2511420000001,-40.0,6.278538813,37.432522738851844,0.0,33.10502283,-96.11872100000005
2024-01-01 02:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,23284.83475872209,34.24657534,0.0,-19137.934986965796,-140.8254287247927,0.0,0.0,-81.84925633338185,0.0,0.0,33.10502283,0.0,0.0,0.0,-241.55251140000001,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-4000.0,7.420091324,-52.283105000000006,-4000.0,-146.4069265170067,0.0,0.0,62.78538813,-305.2511420000001,-40.0,-19.218702820977143,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 03:00:00,-40.0,-307.19178082,-71.91780799999992,0.0,23.97260274,0.0,-21634.246673735433,34.24657534,0.0,18946.55563709614,35.38812785,0.0,0.0,20.54794521,0.0,0.0,33.10502283,0.0,0.0,0.0,108.4474886,0.0,0.0,0.0,-286.4665187781093,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,-304.90867579999997,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,0.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 04:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,-11031.804140080318,34.24657534,0.0,0.0,35.38812785,0.0,0.0,20.54794521,0.0,0.0,-292.1621707649614,0.0,0.0,0.0,108.4474886,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,-328.31050228,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,3960.0,7.420091324,-52.283105000000006,3960.0,27.39726027,0.0,0.0,-287.21461187,893.7682372693367,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 05:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,2699.742580330316,34.24657534,0.0,0.0,35.38812785,0.0,0.0,20.54794521,0.0,0.0,33.10502283,0.0,0.0,0.0,-241.55251140000001,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-4000.0,7.420091324,-52.283105000000006,-4000.0,27.39726027,0.0,0.0,62.78538813,-305.2511420000001,-40.0,6.278538813,208.9041096,0.0,33.10502283,-96.11872100000005
2024-01-01 06:00:00,-40.0,-110.85750178863623,-71.91780799999992,0.0,23.97260274,0.0,-4951.5728174407495,-315.75342466,0.0,0.0,35.38812785,0.0,0.0,20.54794521,0.0,0.0,33.10502283,0.0,0.0,0.0,108.4474886,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,0.0,-287.21461187,-305.2511420000001,-40.0,-39.02569305901423,-91.0958904,0.0,33.10502283,467.3709275792997
2024-01-01 07:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,20679.302969092434,34.24657534,0.0,0.0,-314.61187215,0.0,0.0,20.54794521,0.0,-24132.48198939405,33.10502283,0.0,0.0,0.0,-241.55251140000001,0.0,0.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,-326.59817352,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,0.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 08:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,-1443.4613954484366,34.24657534,0.0,-36843.967335196496,35.38812785,0.0,0.0,20.54794521,0.0,23891.15716950011,33.10502283,0.0,0.0,0.0,108.4474886,0.0,0.0,0.0,-308.90410959,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,-323.17351598,-5.022831099999962,0.0,3960.0,7.420091324,-52.283105000000006,3960.0,27.39726027,0.0,0.0,62.78538813,893.7682372693367,-40.0,6.278538813,-91.0958904,0.0,-316.89497717,-96.11872100000005
2024-01-01 09:00:00,-40.0,42.80821918,-71.91780799999992,0.0,-326.02739726,0.0,14231.73590421252,34.24657534,0.0,23717.32216645877,35.38812785,0.0,-42906.24114352931,20.54794521,0.0,0.0,33.10502283,0.0,0.0,-4000.0,108.4474886,0.0,-400.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,0.0,7.420091324,247.716895,0.0,-322.60273973,0.0,-4000.0,-287.21461187,-305.2511420000001,-40.0,6.278538813,208.9041096,0.0,33.10502283,-96.11872100000005
2024-01-01 10:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,-22479.119530324348,34.24657534,0.0,-25926.516049128553,35.38812785,0.0,25570.144323035493,20.54794521,0.0,0.0,-316.89497717,0.0,0.0,3960.0,-241.55251140000001,0.0,396.0,-4000.0,41.09589041,0.0,-1300.0,-40.0,21.68949772,0.0,-10.0,3960.0,23.40182648,0.0,-40.0,-304.90867579999997,0.0,0.0,26.82648402,-5.022831099999962,0.0,0.0,7.420091324,-52.283105000000006,0.0,27.39726027,0.0,3960.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 11:00:00,-40.0,-307.19178082,-71.91780799999992,0.0,23.97260274,0.0,22254.328335021102,34.24657534,0.0,38171.56809466485,35.38812785,0.0,-43315.66674788201,20.54794521,0.0,-29744.63247833436,33.10502283,0.0,0.0,-4000.0,108.4474886,0.0,-400.0,3960.0,41.09589041,0.0,1287.0,-40.0,21.68949772,0.0,-10.0,-4000.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,0.0,7.420091324,-52.283105000000006,0.0,27.39726027,0.0,-4000.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 12:00:00,-40.0,42.80821918,404.58290603866084,-64909.84199232992,23.97260274,0.0,0.0,-315.75342466,0.0,0.0,35.38812785,0.0,23978.419264458284,-329.45205479,0.0,29447.186153551014,33.10502283,0.0,0.0,-40.0,-241.55251140000001,0.0,-4.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-4000.0,7.420091324,-52.283105000000006,-4000.0,27.39726027,0.0,-40.0,62.78538813,893.7682372693367,-40.0,6.278538813,-91.0958904,0.0,33.10502283,-96.11872100000005
2024-01-01 13:00:00,-40.0,42.80821918,-71.91780799999992,64260.74357240662,23.97260274,0.0,0.0,34.24657534,0.0,0.0,35.38812785,0.0,-42103.09426300651,20.54794521,0.0,-41442.04622016272,33.10502283,0.0,0.0,-40.0,108.4474886,0.0,-4.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,-40.0,-16.066526211263294,-305.2511420000001,-40.0,-59.43897828144266,208.9041096,0.0,33.10502283,-96.11872100000005
2024-01-01 14:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,-67296.41060910189,34.24657534,0.0,-3141.890508793361,-314.61187215,0.0,18204.771348611706,20.54794521,0.0,41027.6257579611,33.10502283,0.0,0.0,-40.0,108.4474886,0.0,-4.0,0.0,-308.90410959,0.0,0.0,-40.0,-328.31050228,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,45.0913242,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,-40.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,-4000.0,33.10502283,-96.11872100000005
2024-01-01 15:00:00,-40.0,42.80821918,-71.91780799999992,0.0,23.97260274,0.0,66623.44650301087,34.24657534,0.0,-33808.26953499022,35.38812785,0.0,-44295.93550744972,20.54794521,0.0,0.0,33.10502283,0.0,0.0,-40.0,-241.55251140000001,0.0,-4.0,0.0,41.09589041,0.0,0.0,-40.0,21.68949772,0.0,-10.0,-40.0,23.40182648,0.0,-40.0,-304.90867579999997,0.0,0.0,26.82648402,-5.022831099999962,0.0,-40.0,7.420091324,-52.283105000000006,-40.0,27.39726027,0.0,-40.0,62.78538813,-305.2511420000001,-40.0,6.278538813,-91.0958904,3960.0,-316.89497717,-96.11872100000005
