선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
BSN_GND,BSN_EL,GND_EL,401.5469272556896,5000.0,8.030938545113791
BSN_USN,BSN_EL,USN_EL,-426.2463538511743,5000.0,8.524927077023486
DGU_GBD,DGU_EL,GBD_EL,-3296.3862707623452,5000.0,65.92772541524691
DGU_GND,DGU_EL,GND_EL,-450.28331869158967,5000.0,9.005666373831794
ICN_SEL,ICN_EL,SEL_EL,39.360923366506114,5000.0,0.7872184673301222
GWJ_JND,GWJ_EL,JND_EL,-1502.3055896370681,5000.0,30.046111792741364
GWJ_JBD,GWJ_EL,JBD_EL,-993.6755419128518,5000.0,19.873510838257037
DJN_SJN,DJN_EL,SJN_EL,-386.51541657736425,5000.0,7.730308331547285
GGD_SEL,GGD_EL,SEL_EL,3879.2936372329755,5000.0,77.58587274465951
GGD_ICN,GGD_EL,ICN_EL,3839.932713866469,5000.0,76.79865427732938
GGD_GWD,GGD_EL,GWD_EL,1634.6486671527175,5000.0,32.69297334305435
CBD_GGD,CBD_EL,GGD_EL,-2247.5837539615104,5000.0,44.951675079230206
CBD_GWD,CBD_EL,GWD_EL,-612.9350868087927,5000.0,12.258701736175853
CBD_GBD,CBD_EL,GBD_EL,-416.4473897964621,5000.0,8.328947795929242
CBD_CND,CBD_EL,CND_EL,747.0830446393024,5000.0,14.941660892786048
CBD_DJN,CBD_EL,DJN_EL,1286.375742703803,5000.0,25.727514854076063
CBD_SJN,CBD_EL,SJN_EL,899.860326126439,5000.0,17.99720652252878
CND_GGD,CND_EL,GGD_EL,-2994.666798600813,5000.0,59.89333597201626
CND_JBD,CND_EL,JBD_EL,1667.7660875632196,5000.0,33.35532175126439
CND_SJN,CND_EL,SJN_EL,152.77728148713635,5000.0,3.055545629742727
CND_DJN,CND_EL,DJN_EL,539.2926980645007,5000.0,10.785853961290014
JBD_JND,JBD_EL,JND_EL,-508.63004772421624,5000.0,10.172600954484325
GBD_GWD,GBD_EL,GWD_EL,-196.48769701233007,5000.0,3.9297539402466013
GBD_GND,GBD_EL,GND_EL,2846.1029520707552,5000.0,56.92205904141511
GBD_USN,GBD_EL,USN_EL,2018.3096709638914,5000.0,40.36619341927783
GND_JBD,GND_EL,JBD_EL,-14.806430071771063,5000.0,0.2961286014354213
GND_JND,GND_EL,JND_EL,-523.4364777959873,5000.0,10.468729555919747
GND_USN,GND_EL,USN_EL,-827.793281106864,5000.0,16.55586562213728
JJD_JND,JJD_EL,JND_EL,-732.4923403929366,2000.0,36.624617019646834
