선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,2577.4497751116733,3388.0,76.07584932442956
GWD_GGD2,GWD_EL,GGD_EL,2577.4497751116733,5865.0,43.946287725689224
GWD_GGD3,GWD_EL,GGD_EL,2577.4497751116733,7650.0,33.69215392302841
GWD_GBD1,GWD_EL,GBD_EL,924.0,924.0,100.0
GWD_GBD2,GWD_EL,GBD_EL,924.0,1380.0,66.95652173913044
GWD_GBD3,GWD_EL,GBD_EL,924.0,3060.0,30.19607843137255
GWD_CBD1,GWD_EL,CBD_EL,2181.8999999995617,3080.0,70.84090909089487
GWD_CBD2,GWD_EL,CBD_EL,2181.8999999995617,4830.0,45.17391304346919
GGD_SEL1,GGD_EL,SEL_EL,-2070.0,7084.0,29.22077922077922
GGD_SEL2,GGD_EL,SEL_EL,-2070.0,2070.0,100.0
GGD_ICN,GGD_EL,ICN_EL,-22.899999999999995,22.9,99.99999999999999
GGD_ICN1,GGD_EL,ICN_EL,-22.899999999999995,2772.0,0.8261183261183259
GGD_ICN2,GGD_EL,ICN_EL,-22.899999999999995,3105.0,0.7375201288244765
GGD_CND1,GGD_EL,CND_EL,-308.0,308.0,100.0
GGD_CND2,GGD_EL,CND_EL,-307.99999999999994,2070.0,14.879227053140093
GGD_CND3,GGD_EL,CND_EL,-307.99999999999994,3060.0,10.065359477124181
GGD_CBD1,GGD_EL,CBD_EL,-689.9999999999999,1540.0,44.805194805194795
GGD_CBD2,GGD_EL,CBD_EL,-690.0,690.0,100.0
GGD_CBD3,GGD_EL,CBD_EL,-689.9999999999999,3060.0,22.549019607843135
GND_GBD1,GND_EL,GBD_EL,-256.4526345477024,1232.0,20.815960596404416
GND_GBD2,GND_EL,GBD_EL,-256.4526345477024,4830.0,5.309578355024894
GND_GBD3,GND_EL,GBD_EL,-256.4526345477024,4590.0,5.58720336705234
GND_DGU1,GND_EL,DGU_EL,-308.0,308.0,100.0
GND_DGU2,GND_EL,DGU_EL,-308.0,1380.0,22.318840579710145
GND_BSN1,GND_EL,BSN_EL,-866.6593406600118,1848.0,46.89715046861536
GND_BSN2,GND_EL,BSN_EL,-866.6593406600118,6210.0,13.955866999356067
GND_BSN3,GND_EL,BSN_EL,-866.6593406600118,4590.0,18.88146711677586
GND_USN1,GND_EL,USN_EL,-308.0,308.0,100.0
GND_USN2,GND_EL,USN_EL,-308.0,1380.0,22.318840579710145
GND_USN3,GND_EL,USN_EL,-308.0,4590.0,6.710239651416122
GND_JND1,GND_EL,JND_EL,-616.0,616.0,100.0
GND_JND2,GND_EL,JND_EL,-616.0,1380.0,44.63768115942029
GND_JBD2,GND_EL,JBD_EL,-165.74348875529168,1380.0,12.010397735890702
GBD_DGU1,GBD_EL,DGU_EL,208.5160229740535,5852.0,3.5631582873214884
GBD_DGU2,GBD_EL,DGU_EL,208.5160229740535,6210.0,3.3577459416111677
GBD_BSN3,GBD_EL,BSN_EL,-457.086634934995,4590.0,9.958314486601198
GBD_USN1,GBD_EL,USN_EL,28.828174251756348,154.0,18.719593669971655
GBD_USN2,GBD_EL,USN_EL,28.828174251756348,6210.0,0.46422180759672055
GBD_USN3,GBD_EL,USN_EL,28.828174251756348,4590.0,0.6280647985132102
GBD_CBD1,GBD_EL,CBD_EL,1540.0,1540.0,100.0
GBD_CBD2,GBD_EL,CBD_EL,1540.0,4140.0,37.19806763285024
GWJ_JND1,GWJ_EL,JND_EL,938.0117301032317,5544.0,16.919403501140543
GWJ_JND2,GWJ_EL,JND_EL,938.0117301032317,4140.0,22.657288166744728
GWJ_JBD1,GWJ_EL,JBD_EL,1230.4821125823169,1232.0,99.87679485246078
GWJ_JBD2,GWJ_EL,JBD_EL,1230.4821125823166,2760.0,44.58268523848973
DJN_SJN1,DJN_EL,SJN_EL,-345.0,924.0,37.33766233766234
DJN_SJN2,DJN_EL,SJN_EL,-345.0,345.0,100.0
DJN_CND1,DJN_EL,CND_EL,308.0,308.0,100.0
DJN_CND2,DJN_EL,CND_EL,308.0,2070.0,14.879227053140095
DJN_CBD1,DJN_EL,CBD_EL,-254.1909722237901,1078.0,23.57986755322728
DJN_CBD2,DJN_EL,CBD_EL,-254.1909722237901,3795.0,6.698049333960214
BSN_USN1,BSN_EL,USN_EL,906.0,906.0,100.0
