선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1814.7897035537926,10000.0,18.147897035537927
GWD_GGD2,GWD_EL,GGD_EL,1814.7897035537926,10000.0,18.147897035537927
GWD_GGD3,GWD_EL,GGD_EL,1814.7897035537926,10000.0,18.147897035537927
GWD_GBD1,GWD_EL,GBD_EL,-196.98293890328162,10000.0,1.969829389032816
GWD_GBD2,GWD_EL,GBD_EL,-196.98293890328162,10000.0,1.969829389032816
GWD_GBD3,GWD_EL,GBD_EL,-196.98293890328162,10000.0,1.969829389032816
GWD_CBD1,GWD_EL,CBD_EL,764.652697627859,10000.0,7.646526976278589
GWD_CBD2,GWD_EL,CBD_EL,764.652697627859,10000.0,7.646526976278589
GGD_SEL1,GGD_EL,SEL_EL,3687.4738573249706,10000.0,36.87473857324971
GGD_SEL2,GGD_EL,SEL_EL,3687.4738573249706,10000.0,36.87473857324971
GGD_ICN,GGD_EL,ICN_EL,1030.9081113192813,10000.0,10.309081113192812
GGD_ICN1,GGD_EL,ICN_EL,1030.9081113192813,10000.0,10.309081113192812
GGD_ICN2,GGD_EL,ICN_EL,1030.9081113192813,10000.0,10.309081113192812
GGD_CND1,GGD_EL,CND_EL,-2689.5262879247784,10000.0,26.895262879247785
GGD_CND2,GGD_EL,CND_EL,-2689.5262879247784,10000.0,26.895262879247785
GGD_CND3,GGD_EL,CND_EL,-2689.5262879247784,10000.0,26.895262879247785
GGD_CBD1,GGD_EL,CBD_EL,-1744.8552579369043,10000.0,17.448552579369043
GGD_CBD2,GGD_EL,CBD_EL,-1744.8552579369043,10000.0,17.448552579369043
GGD_CBD3,GGD_EL,CBD_EL,-1744.8552579369043,10000.0,17.448552579369043
GND_GBD1,GND_EL,GBD_EL,-441.81045641836084,10000.0,4.418104564183609
GND_GBD2,GND_EL,GBD_EL,-441.81045641836084,10000.0,4.418104564183609
GND_GBD3,GND_EL,GBD_EL,-441.81045641836084,10000.0,4.418104564183609
GND_DGU1,GND_EL,DGU_EL,599.4117331307565,10000.0,5.994117331307565
GND_DGU2,GND_EL,DGU_EL,599.4117331307565,10000.0,5.994117331307565
GND_BSN1,GND_EL,BSN_EL,-87.65516688746973,10000.0,0.8765516688746974
GND_BSN2,GND_EL,BSN_EL,-87.65516688746973,10000.0,0.8765516688746974
GND_BSN3,GND_EL,BSN_EL,-87.65516688746973,10000.0,0.8765516688746974
GND_USN1,GND_EL,USN_EL,-74.221869320778,10000.0,0.7422186932077799
GND_USN2,GND_EL,USN_EL,-74.221869320778,10000.0,0.7422186932077799
GND_USN3,GND_EL,USN_EL,-74.221869320778,10000.0,0.7422186932077799
GND_JND1,GND_EL,JND_EL,-87.8139795489766,10000.0,0.8781397954897661
GND_JND2,GND_EL,JND_EL,-87.8139795489766,10000.0,0.8781397954897661
GND_JBD2,GND_EL,JBD_EL,406.0984591192474,10000.0,4.060984591192474
GBD_DGU1,GBD_EL,DGU_EL,1165.9760355266596,10000.0,11.659760355266597
GBD_DGU2,GBD_EL,DGU_EL,1165.9760355266596,10000.0,11.659760355266597
GBD_BSN3,GBD_EL,BSN_EL,617.9468807265656,10000.0,6.179468807265656
GBD_USN1,GBD_EL,USN_EL,404.2721183182238,10000.0,4.042721183182238
GBD_USN2,GBD_EL,USN_EL,404.2721183182238,10000.0,4.042721183182238
GBD_USN3,GBD_EL,USN_EL,404.2721183182238,10000.0,4.042721183182238
GBD_CBD1,GBD_EL,CBD_EL,1357.4037014435266,10000.0,13.574037014435266
GBD_CBD2,GBD_EL,CBD_EL,1357.4037014435266,10000.0,13.574037014435266
GWJ_JND1,GWJ_EL,JND_EL,-1353.7134996061159,10000.0,13.537134996061159
GWJ_JND2,GWJ_EL,JND_EL,-1353.7134996061159,10000.0,13.537134996061159
GWJ_JBD1,GWJ_EL,JBD_EL,98.2752719286554,10000.0,0.982752719286554
GWJ_JBD2,GWJ_EL,JBD_EL,98.2752719286554,10000.0,0.982752719286554
DJN_SJN1,DJN_EL,SJN_EL,-404.3571615064305,10000.0,4.043571615064305
