선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
BSN_GND,BSN_EL,GND_EL,367.72564163797813,5000.0,7.354512832759563
BSN_USN,BSN_EL,USN_EL,-448.15824364743094,5000.0,8.963164872948619
DGU_GBD,DGU_EL,GBD_EL,-3333.607212076167,5000.0,66.67214424152334
DGU_GND,DGU_EL,GND_EL,-443.47118562465863,5000.0,8.869423712493173
ICN_SEL,ICN_EL,SEL_EL,10.532315931227552,5000.0,0.21064631862455105
GWJ_JND,GWJ_EL,JND_EL,-1527.062545711767,5000.0,30.54125091423534
GWJ_JBD,GWJ_EL,JBD_EL,-1002.5309591146448,5000.0,20.0506191822929
DJN_SJN,DJN_EL,SJN_EL,-390.12146247012896,5000.0,7.802429249402579
GGD_SEL,GGD_EL,SEL_EL,3888.6681305497423,5000.0,77.77336261099485
GGD_ICN,GGD_EL,ICN_EL,3878.1358146185157,5000.0,77.56271629237031
GGD_GWD,GGD_EL,GWD_EL,1632.125582136507,5000.0,32.64251164273014
CBD_GGD,CBD_EL,GGD_EL,-2278.634990915555,5000.0,45.5726998183111
CBD_GWD,CBD_EL,GWD_EL,-646.5094087790484,5000.0,12.930188175580968
CBD_GBD,CBD_EL,GBD_EL,-362.0890618176957,5000.0,7.241781236353914
CBD_CND,CBD_EL,CND_EL,788.0217944480205,5000.0,15.760435888960412
CBD_DJN,CBD_EL,DJN_EL,1318.9857288605936,5000.0,26.37971457721187
CBD_SJN,CBD_EL,SJN_EL,928.8642663904648,5000.0,18.577285327809296
CND_GGD,CND_EL,GGD_EL,-3066.656785363576,5000.0,61.33313570727152
CND_JBD,CND_EL,JBD_EL,1717.7439044436585,5000.0,34.35487808887317
CND_SJN,CND_EL,SJN_EL,140.84247194244423,5000.0,2.8168494388488847
CND_DJN,CND_EL,DJN_EL,530.9639344125733,5000.0,10.619278688251466
JBD_JND,JBD_EL,JND_EL,-524.5315865971219,5000.0,10.490631731942438
GBD_GWD,GBD_EL,GWD_EL,-284.420346961352,5000.0,5.68840693922704
GBD_GND,GBD_EL,GND_EL,2890.1360264515088,5000.0,57.80272052903017
GBD_USN,GBD_EL,USN_EL,2074.252141166099,5000.0,41.48504282332198
GND_JBD,GND_EL,JBD_EL,-22.281265742133332,5000.0,0.4456253148426666
GND_JND,GND_EL,JND_EL,-546.8128523392552,5000.0,10.936257046785105
GND_USN,GND_EL,USN_EL,-815.8838852854091,5000.0,16.31767770570818
JJD_JND,JJD_EL,JND_EL,-666.9387955855327,2000.0,33.34693977927664
