선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,1713.89174620922,10000.0,17.1389174620922
GWD_GGD2,GWD_EL,GGD_EL,1713.89174620922,10000.0,17.1389174620922
GWD_GGD3,GWD_EL,GGD_EL,1713.89174620922,10000.0,17.1389174620922
GWD_GBD1,GWD_EL,GBD_EL,-943.9308267628809,10000.0,9.439308267628808
GWD_GBD2,GWD_EL,GBD_EL,-943.9308267628809,10000.0,9.439308267628808
GWD_GBD3,GWD_EL,GBD_EL,-943.9308267628809,10000.0,9.439308267628808
GWD_CBD1,GWD_EL,CBD_EL,3.394950152322026,10000.0,0.03394950152322026
GWD_CBD2,GWD_EL,CBD_EL,3.394950152322026,10000.0,0.03394950152322026
GGD_SEL1,GGD_EL,SEL_EL,3746.867157019188,10000.0,37.46867157019188
GGD_SEL2,GGD_EL,SEL_EL,3746.867157019188,10000.0,37.46867157019188
GGD_ICN,GGD_EL,ICN_EL,990.3898485048135,10000.0,9.903898485048135
GGD_ICN1,GGD_EL,ICN_EL,990.3898485048135,10000.0,9.903898485048135
GGD_ICN2,GGD_EL,ICN_EL,990.3898485048135,10000.0,9.903898485048135
GGD_CND1,GGD_EL,CND_EL,-2619.323281313456,10000.0,26.19323281313456
GGD_CND2,GGD_EL,CND_EL,-2619.323281313455,10000.0,26.19323281313455
GGD_CND3,GGD_EL,CND_EL,-2619.323281313455,10000.0,26.19323281313455
GGD_CBD1,GGD_EL,CBD_EL,-2820.5812796536566,10000.0,28.205812796536566
GGD_CBD2,GGD_EL,CBD_EL,-2820.5812796536566,10000.0,28.205812796536566
GGD_CBD3,GGD_EL,CBD_EL,-2820.5812796536566,10000.0,28.205812796536566
GND_GBD1,GND_EL,GBD_EL,-145.45909810196912,10000.0,1.4545909810196913
GND_GBD2,GND_EL,GBD_EL,-145.45909810196912,10000.0,1.4545909810196913
GND_GBD3,GND_EL,GBD_EL,-145.45909810196912,10000.0,1.4545909810196913
GND_DGU1,GND_EL,DGU_EL,912.4889449927924,10000.0,9.124889449927924
GND_DGU2,GND_EL,DGU_EL,912.4889449927924,10000.0,9.124889449927924
GND_BSN1,GND_EL,BSN_EL,-1176.2994389510256,10000.0,11.762994389510256
GND_BSN2,GND_EL,BSN_EL,-1176.2994389510256,10000.0,11.762994389510256
GND_BSN3,GND_EL,BSN_EL,-1176.2994389510256,10000.0,11.762994389510256
GND_USN1,GND_EL,USN_EL,-467.01155225810953,10000.0,4.670115522581096
GND_USN2,GND_EL,USN_EL,-467.01155225810953,10000.0,4.670115522581096
GND_USN3,GND_EL,USN_EL,-467.01155225810953,10000.0,4.670115522581096
GND_JND1,GND_EL,JND_EL,618.5024577948258,10000.0,6.1850245779482576
GND_JND2,GND_EL,JND_EL,618.5024577948258,10000.0,6.1850245779482576
GND_JBD2,GND_EL,JBD_EL,1283.5765663106522,10000.0,12.835765663106521
GBD_DGU1,GBD_EL,DGU_EL,894.4339981737149,10000.0,8.94433998173715
GBD_DGU2,GBD_EL,DGU_EL,894.4339981737149,10000.0,8.94433998173715
GBD_BSN3,GBD_EL,BSN_EL,-943.9911357549341,10000.0,9.439911357549342
GBD_USN1,GBD_EL,USN_EL,-210.77116584893545,10000.0,2.1077116584893547
GBD_USN2,GBD_EL,USN_EL,-210.77116584893545,10000.0,2.1077116584893547
GBD_USN3,GBD_EL,USN_EL,-210.77116584893545,10000.0,2.1077116584893547
GBD_CBD1,GBD_EL,CBD_EL,1486.7131300783083,10000.0,14.867131300783083
GBD_CBD2,GBD_EL,CBD_EL,1486.7131300783083,10000.0,14.867131300783083
GWJ_JND1,GWJ_EL,JND_EL,-1376.1293593293772,10000.0,13.761293593293772
GWJ_JND2,GWJ_EL,JND_EL,-1376.1293593293772,10000.0,13.761293593293772
GWJ_JBD1,GWJ_EL,JBD_EL,99.84409855462215,10000.0,0.9984409855462215
GWJ_JBD2,GWJ_EL,JBD_EL,99.84409855462212,10000.0,0.9984409855462213
DJN_SJN1,DJN_EL,SJN_EL,-452.0547623245218,10000.0,4.520547623245218
DJN_SJN2,DJN_EL,SJN_EL,-452.0547623245218,10000.0,4.520547623245218
DJN_CND1,DJN_EL,CND_EL,8.365465325279773,10000.0,0.08365465325279774
DJN_CND2,DJN_EL,CND_EL,8.365465325279773,10000.0,0.08365465325279774
DJN_CBD1,DJN_EL,CBD_EL,-714.693859579971,10000.0,7.14693859579971
DJN_CBD2,DJN_EL,CBD_EL,-714.693859579971,10000.0,7.14693859579971
BSN_USN1,BSN_EL,USN_EL,1124.6225423959593,10000.0,11.246225423959592
BSN_USN2,BSN_EL,USN_EL,1124.6225423959593,10000.0,11.246225423959592
BSN_USN3,BSN_EL,USN_EL,1124.6225423959593,10000.0,11.246225423959592
SJN_CND1,SJN_EL,CND_EL,168.16991903459063,10000.0,1.6816991903459064
SJN_CND3,SJN_EL,CND_EL,168.16991903459063,10000.0,1.6816991903459064
SJN_CBD1,SJN_EL,CBD_EL,-652.7582870093601,10000.0,6.527582870093601
SJN_CBD2,SJN_EL,CBD_EL,-652.7582870093601,10000.0,6.527582870093601
SJN_CBD3,SJN_EL,CBD_EL,-652.7582870093601,10000.0,6.527582870093601
JND_JBD1,JND_EL,JBD_EL,522.6100592493017,10000.0,5.226100592493017
JND_JBD2,JND_EL,JBD_EL,522.6100592493017,10000.0,5.226100592493017
JND_JJD1,JND_EL,JJD_EL,341.7099728037673,10000.0,3.417099728037673
JND_JJD2,JND_EL,JJD_EL,341.7099728037673,10000.0,3.417099728037673
JBD_CND1,JBD_EL,CND_EL,292.7459776715483,10000.0,2.927459776715483
JBD_CND2,JBD_EL,CND_EL,292.7459776715483,10000.0,2.927459776715483
JBD_CBD2,JBD_EL,CBD_EL,-131.78770760931485,10000.0,1.3178770760931486
CND_CBD1,CND_EL,CBD_EL,-506.55173626456127,10000.0,5.065517362645613
CND_CBD2,CND_EL,CBD_EL,-506.55173626456127,10000.0,5.065517362645613
CND_CBD3,CND_EL,CBD_EL,-506.55173626456127,10000.0,5.065517362645613
