선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,2042.8595597901822,10000.0,20.428595597901822
GWD_GGD2,GWD_EL,GGD_EL,2042.8595597901822,10000.0,20.428595597901822
GWD_GGD3,GWD_EL,GGD_EL,2042.8595597901822,10000.0,20.428595597901822
GWD_GBD1,GWD_EL,GBD_EL,-447.7133626918853,10000.0,4.477133626918853
GWD_GBD2,GWD_EL,GBD_EL,-447.7133626918853,10000.0,4.477133626918853
GWD_GBD3,GWD_EL,GBD_EL,-447.7133626918853,10000.0,4.477133626918853
GWD_CBD1,GWD_EL,CBD_EL,820.9217932824947,10000.0,8.209217932824947
GWD_CBD2,GWD_EL,CBD_EL,820.9217932824947,10000.0,8.209217932824947
GGD_SEL1,GGD_EL,SEL_EL,3707.6063614347945,10000.0,37.076063614347945
GGD_SEL2,GGD_EL,SEL_EL,3707.6063614347945,10000.0,37.076063614347945
GGD_ICN,GGD_EL,ICN_EL,668.8963950046232,10000.0,6.688963950046231
GGD_ICN1,GGD_EL,ICN_EL,668.8963950046232,10000.0,6.688963950046231
GGD_ICN2,GGD_EL,ICN_EL,668.8963950046232,10000.0,6.688963950046231
GGD_CND1,GGD_EL,CND_EL,-2967.2328215522994,10000.0,29.67232821552299
GGD_CND2,GGD_EL,CND_EL,-2967.2328215522984,10000.0,29.672328215522985
GGD_CND3,GGD_EL,CND_EL,-2967.2328215522984,10000.0,29.672328215522985
GGD_CBD1,GGD_EL,CBD_EL,-2029.1197597354528,10000.0,20.29119759735453
GGD_CBD2,GGD_EL,CBD_EL,-2029.1197597354528,10000.0,20.29119759735453
GGD_CBD3,GGD_EL,CBD_EL,-2029.1197597354528,10000.0,20.29119759735453
GND_GBD1,GND_EL,GBD_EL,-216.01890217851707,10000.0,2.160189021785171
GND_GBD2,GND_EL,GBD_EL,-216.01890217851707,10000.0,2.160189021785171
GND_GBD3,GND_EL,GBD_EL,-216.01890217851707,10000.0,2.160189021785171
GND_DGU1,GND_EL,DGU_EL,924.1080602438356,10000.0,9.241080602438355
GND_DGU2,GND_EL,DGU_EL,924.1080602438356,10000.0,9.241080602438355
GND_BSN1,GND_EL,BSN_EL,3.309012299798983,10000.0,0.03309012299798983
GND_BSN2,GND_EL,BSN_EL,3.309012299798983,10000.0,0.03309012299798983
GND_BSN3,GND_EL,BSN_EL,3.309012299798983,10000.0,0.03309012299798983
GND_USN1,GND_EL,USN_EL,17.021988320747628,10000.0,0.17021988320747627
