선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,2365.00036614571,10000.0,23.6500036614571
GWD_GGD2,GWD_EL,GGD_EL,2365.00036614571,10000.0,23.6500036614571
GWD_GGD3,GWD_EL,GGD_EL,2365.00036614571,10000.0,23.6500036614571
GWD_GBD1,GWD_EL,GBD_EL,1507.501610355838,10000.0,15.075016103558381
GWD_GBD2,GWD_EL,GBD_EL,1507.501610355838,10000.0,15.075016103558381
GWD_GBD3,GWD_EL,GBD_EL,1507.501610355838,10000.0,15.075016103558381
GWD_CBD1,GWD_EL,CBD_EL,1911.8536443075661,10000.0,19.118536443075662
GWD_CBD2,GWD_EL,CBD_EL,1911.8536443075661,10000.0,19.118536443075662
GGD_SEL1,GGD_EL,SEL_EL,523.0033890778285,10000.0,5.2300338907782855
GGD_SEL2,GGD_EL,SEL_EL,523.0033890778285,10000.0,5.2300338907782855
GGD_ICN,GGD_EL,ICN_EL,1443.204194920399,10000.0,14.432041949203992
GGD_ICN1,GGD_EL,ICN_EL,1443.2041949203992,10000.0,14.432041949203992
GGD_ICN2,GGD_EL,ICN_EL,1443.204194920399,10000.0,14.432041949203992
GGD_CND1,GGD_EL,CND_EL,-530.9596473453952,10000.0,5.309596473453952
GGD_CND2,GGD_EL,CND_EL,-530.9596473453951,10000.0,5.309596473453951
GGD_CND3,GGD_EL,CND_EL,-530.9596473453951,10000.0,5.309596473453951
GGD_CBD1,GGD_EL,CBD_EL,-780.3012088413392,10000.0,7.803012088413391
GGD_CBD2,GGD_EL,CBD_EL,-780.3012088413392,10000.0,7.803012088413391
GGD_CBD3,GGD_EL,CBD_EL,-780.3012088413392,10000.0,7.803012088413391
GND_GBD1,GND_EL,GBD_EL,-509.7149941285494,10000.0,5.097149941285494
GND_GBD2,GND_EL,GBD_EL,-509.7149941285494,10000.0,5.097149941285494
GND_GBD3,GND_EL,GBD_EL,-509.7149941285494,10000.0,5.097149941285494
GND_DGU1,GND_EL,DGU_EL,-422.34834729130534,10000.0,4.2234834729130535
GND_DGU2,GND_EL,DGU_EL,-422.34834729130534,10000.0,4.2234834729130535
GND_BSN1,GND_EL,BSN_EL,426.3823278280153,10000.0,4.263823278280153
GND_BSN2,GND_EL,BSN_EL,426.3823278280153,10000.0,4.263823278280153
GND_BSN3,GND_EL,BSN_EL,426.3823278280153,10000.0,4.263823278280153
GND_USN1,GND_EL,USN_EL,278.66165381399924,10000.0,2.7866165381399925
GND_USN2,GND_EL,USN_EL,278.66165381399924,10000.0,2.7866165381399925
GND_USN3,GND_EL,USN_EL,278.66165381399924,10000.0,2.7866165381399925
GND_JND1,GND_EL,JND_EL,-598.1558448081939,10000.0,5.981558448081939
GND_JND2,GND_EL,JND_EL,-598.1558448081939,10000.0,5.981558448081939
GND_JBD2,GND_EL,JBD_EL,-464.8560516551067,10000.0,4.648560516551067
GBD_DGU1,GBD_EL,DGU_EL,549.9546439146114,10000.0,5.499546439146115
GBD_DGU2,GBD_EL,DGU_EL,549.9546439146114,10000.0,5.499546439146115
GBD_BSN3,GBD_EL,BSN_EL,1240.432648122186,10000.0,12.40432648122186
GBD_USN1,GBD_EL,USN_EL,749.453509055087,10000.0,7.494535090550871
GBD_USN2,GBD_EL,USN_EL,749.453509055087,10000.0,7.494535090550871
GBD_USN3,GBD_EL,USN_EL,749.453509055087,10000.0,7.494535090550871
GBD_CBD1,GBD_EL,CBD_EL,253.69094042502834,10000.0,2.536909404250283
GBD_CBD2,GBD_EL,CBD_EL,253.69094042502834,10000.0,2.536909404250283
GWJ_JND1,GWJ_EL,JND_EL,-300.3327077059553,10000.0,3.0033270770595526
GWJ_JND2,GWJ_EL,JND_EL,-300.3327077059553,10000.0,3.0033270770595526
GWJ_JBD1,GWJ_EL,JBD_EL,236.78769476940587,10000.0,2.3678769476940587
GWJ_JBD2,GWJ_EL,JBD_EL,236.78769476940582,10000.0,2.367876947694058
DJN_SJN1,DJN_EL,SJN_EL,-58.54225188048145,10000.0,0.5854225188048146
DJN_SJN2,DJN_EL,SJN_EL,-58.54225188048145,10000.0,0.5854225188048146
DJN_CND1,DJN_EL,CND_EL,267.0947394146205,10000.0,2.670947394146205
DJN_CND2,DJN_EL,CND_EL,267.0947394146205,10000.0,2.670947394146205
DJN_CBD1,DJN_EL,CBD_EL,-149.8024251900399,10000.0,1.4980242519003992
DJN_CBD2,DJN_EL,CBD_EL,-149.8024251900399,10000.0,1.4980242519003992
BSN_USN1,BSN_EL,USN_EL,-172.95364014116404,10000.0,1.7295364014116403
BSN_USN2,BSN_EL,USN_EL,-172.95364014116404,10000.0,1.7295364014116403
BSN_USN3,BSN_EL,USN_EL,-172.95364014116404,10000.0,1.7295364014116403
SJN_CND1,SJN_EL,CND_EL,368.1474337461823,10000.0,3.681474337461823
SJN_CND3,SJN_EL,CND_EL,368.1474337461823,10000.0,3.681474337461823
SJN_CBD1,SJN_EL,CBD_EL,-148.56240940855747,10000.0,1.4856240940855747
SJN_CBD2,SJN_EL,CBD_EL,-148.56240940855747,10000.0,1.4856240940855747
SJN_CBD3,SJN_EL,CBD_EL,-148.56240940855747,10000.0,1.4856240940855747
JND_JBD1,JND_EL,JBD_EL,271.0772630238418,10000.0,2.710772630238418
JND_JBD2,JND_EL,JBD_EL,271.0772630238418,10000.0,2.710772630238418
JND_JJD1,JND_EL,JJD_EL,60.22859118690348,10000.0,0.6022859118690348
JND_JJD2,JND_EL,JJD_EL,60.22859118690348,10000.0,0.6022859118690348
JBD_CND1,JBD_EL,CND_EL,333.2829282271423,10000.0,3.3328292822714234
JBD_CND2,JBD_EL,CND_EL,333.2829282271423,10000.0,3.3328292822714234
JBD_CBD2,JBD_EL,CBD_EL,75.42100455820085,10000.0,0.7542100455820085
CND_CBD1,CND_EL,CBD_EL,-307.67971937163526,10000.0,3.0767971937163527
CND_CBD2,CND_EL,CBD_EL,-307.67971937163526,10000.0,3.0767971937163527
CND_CBD3,CND_EL,CBD_EL,-307.67971937163526,10000.0,3.0767971937163527
