선로명,시작버스,종료버스,평균조류(MW),용량(MVA),이용률(%)
GWD_GGD1,GWD_EL,GGD_EL,0.3405767293135383,3388.0,0.010052441833339382
GWD_GGD2,GWD_EL,GGD_EL,0.3405767293135383,5865.0,0.005806934856155811
GWD_GGD3,GWD_EL,GGD_EL,0.3405767293135383,7650.0,0.004451983389719455
GWD_GBD1,GWD_EL,GBD_EL,-0.5180192189791877,924.0,0.05606268603670862
GWD_GBD2,GWD_EL,GBD_EL,-0.5180192189791877,1380.0,0.03753762456370925
GWD_GBD3,GWD_EL,GBD_EL,-0.5180192189791877,3060.0,0.01692873264637868
GWD_CBD1,GWD_EL,CBD_EL,0.11733069447440189,3080.0,0.0038094381322857757
GWD_CBD2,GWD_EL,CBD_EL,0.11733069447440189,4830.0,0.0024292069249358572
GGD_SEL1,GGD_EL,SEL_EL,0.43082678443469574,7084.0,0.00608168809196352
GGD_SEL2,GGD_EL,SEL_EL,0.43082678443469574,2070.0,0.020812888136941824
GGD_ICN,GGD_EL,ICN_EL,0.2062766113171474,22.9,0.9007712284591589
GGD_ICN1,GGD_EL,ICN_EL,0.20627661131714742,2772.0,0.007441436194702287
GGD_ICN2,GGD_EL,ICN_EL,0.2062766113171474,3105.0,0.00664336912454581
GGD_CND1,GGD_EL,CND_EL,-0.27886159008267236,308.0,0.09053947729956895
GGD_CND2,GGD_EL,CND_EL,-0.27886159008267236,2070.0,0.0134715744001291
GGD_CND3,GGD_EL,CND_EL,-0.27886159008267236,3060.0,0.009113123858910862
GGD_CBD1,GGD_EL,CBD_EL,-0.37015184202448786,1540.0,0.024035833897694016
GGD_CBD2,GGD_EL,CBD_EL,-0.37015184202448786,690.0,0.05364519449630259
GGD_CBD3,GGD_EL,CBD_EL,-0.37015184202448786,3060.0,0.012096465425636858
GND_GBD1,GND_EL,GBD_EL,0.18410778657720275,1232.0,0.01494381384555217
GND_GBD2,GND_EL,GBD_EL,0.18410778657720275,4830.0,0.0038117554156770757
GND_GBD3,GND_EL,GBD_EL,0.18410778657720275,4590.0,0.004011062888392217
GND_DGU1,GND_EL,DGU_EL,0.32112069247245584,308.0,0.10425996508845968
GND_DGU2,GND_EL,DGU_EL,0.32112069247245584,1380.0,0.023269615396554772
GND_BSN1,GND_EL,BSN_EL,-0.4661891558647615,1848.0,0.025226685923417827
GND_BSN2,GND_EL,BSN_EL,-0.4661891558647615,6210.0,0.00750707175305574
GND_BSN3,GND_EL,BSN_EL,-0.4661891558647615,4590.0,0.010156626489428354
GND_USN1,GND_EL,USN_EL,-0.8194407444008623,308.0,0.26605218974053974
GND_USN2,GND_EL,USN_EL,-0.8194407444008623,1380.0,0.05937976408701901
GND_USN3,GND_EL,USN_EL,-0.8194407444008623,4590.0,0.017852739529430554
GND_JND1,GND_EL,JND_EL,0.6084382854977647,616.0,0.09877244894444233
GND_JND2,GND_EL,JND_EL,0.6084382854977647,1380.0,0.04408973083317136
GND_JBD2,GND_EL,JBD_EL,0.8814608964100967,1380.0,0.06387397800073165
GBD_DGU1,GBD_EL,DGU_EL,-0.078296957536331,5852.0,0.0013379521110104407
GBD_DGU2,GBD_EL,DGU_EL,-0.078296957536331,6210.0,0.0012608205722436554
GBD_BSN3,GBD_EL,BSN_EL,-0.7602221043913353,4590.0,0.016562573080421247
GBD_USN1,GBD_EL,USN_EL,-0.829184163389602,154.0,0.538431274928313
GBD_USN2,GBD_EL,USN_EL,-0.829184163389602,6210.0,0.013352401986950114
